panel,iso3,crop_standard_name,n_studies_fractional,area_ha_mean,research_share_pct,area_share_pct
country-crop system,CAN,soybean,3.4499999999999997,2209880.0,0.17052615970145565,0.18213696056346096
country-crop system,CAN,sugarbeet,0.0,15780.0,0.0,0.0013005779669897977
country-crop system,CAN,sunflower,0.0,35000.0,0.0,0.0028846786340077897
country-crop system,CAN,wheat,9.842857142857143,9772840.0,0.48651148668448424,0.805471506902191
country-crop system,CHE,barley,0.0,27937.0,0.0,0.0023025504856650177
country-crop system,CHE,maize,0.0,14989.4,0.0,0.0012354171976170388
country-crop system,CHE,millet,0.0,269.8,0.0,2.2236751298722902e-05
country-crop system,CHE,oat_rye,0.0,11350.4,0.0,0.0009354930390697719
country-crop system,CHE,potato,0.0,10900.8,0.0,0.0008984372815312032
country-crop system,CHE,pulses,0.0,4667.4,0.0,0.0003846842587533702
country-crop system,CHE,rapeseed_canola,0.0,24005.0,0.0,0.001978477445981628
country-crop system,CHE,soybean,0.0,2137.8,0.0,0.00017619617096519582
country-crop system,CHE,sugarbeet,0.0,17154.2,0.0,0.0014138386920998977
country-crop system,CHE,sunflower,0.0,5167.8,0.0,0.0004259269212807273
country-crop system,CHE,wheat,1.5,87521.6,0.07414180856585027,0.0072134768438336045
country-crop system,CHL,barley,0.0,26349.8,0.0,0.0021717344305822416
country-crop system,CHL,beans,0.0,8714.8,0.0,0.0007182684959900309
country-crop system,CHL,chickpea,0.0,520.4,0.0,4.2891050318218674e-05
country-crop system,CHL,lentil,0.0,1602.4,0.0,0.00013206882980383092
country-crop system,CHL,maize,0.0,71281.0,0.0,0.005874936506020265
country-crop system,CHL,oat_rye,0.5,122802.2,0.02471393618861676,0.010121282358547182
country-crop system,CHL,potato,0.0,40025.2,0.0,0.0032988525503396733
country-crop system,CHL,pulses,0.0,940.6,0.0,7.752367780422077e-05
country-crop system,CHL,rapeseed_canola,0.0,42809.6,0.0,0.003528341098583425
country-crop system,CHL,rice,0.0,25167.0,0.0,0.0020742487766306867
country-crop system,CHL,sugarbeet,0.0,11999.4,0.0,0.0009889832228832307
country-crop system,CHL,sunflower,0.0,3648.2,0.0,0.0003006824169310634
country-crop system,CHL,sweet_potato,0.0,1434.4,0.0,0.00011822237236059352
country-crop system,CHL,wheat,1.5,215661.8,0.07414180856585027,0.017774713903761747
country-crop system,CHN,banana_plantain,0.0,328432.0,0.0,0.027069164946412753
country-crop system,CHN,barley,0.2,266123.6,0.009885574475446704,0.02193374465500672
country-crop system,CHN,beans,0.0,758798.0,0.0,0.0625396679465098
country-crop system,CHN,cassava,0.0,307009.4,0.0,0.025303527331987177
country-crop system,CHN,chickpea,0.0,2875.4,0.0,0.00023698871269217138
country-crop system,CHN,coffee_cocoa,0.0,34867.8,0.0,0.002873782790710195
country-crop system,CHN,cotton,4.666666666666667,3216578.0,0.23066340442708977,0.26510839517770024
country-crop system,CHN,groundnut,0.5,4668350.0,0.02471393618861676,0.3847625571734361
country-crop system,CHN,lentil,0.0,66664.6,0.0,0.005494455636133592
country-crop system,CHN,maize,58.852777777777774,42212830.0,2.9089675890456848,3.479155679485801
country-crop system,CHN,millet,0.0,856568.0,0.0,0.07059781166213669
country-crop system,CHN,oat_rye,1.5333333333333332,512363.6,0.07578940431175805,0.042228695136094674
country-crop system,CHN,oilpalm,0.0,50372.2,0.0,0.004151645973941919
country-crop system,CHN,potato,4.0,4526940.0,0.19771148950893408,0.3731076312981492
country-crop system,CHN,pulses,0.0,1786542.4,0.0,0.14724573400082852
country-crop system,CHN,rapeseed_canola,7.0,6828692.0,0.34599510664063465,0.562816626017712
country-crop system,CHN,rice,47.602777777777774,29866130.0,2.352904024801808,2.4615482026142588
country-crop system,CHN,sorghum,0.0,656304.0,0.0,0.05409217503468138
country-crop system,CHN,soybean,8.875,9250884.0,0.4386723673479475,0.7624522120138433
country-crop system,CHN,sugarbeet,0.0,190356.0,0.0,0.01568902531586248
country-crop system,CHN,sugarcane,3.6666666666666665,1351042.0,0.1812355320498562,0.11135205688706148
country-crop system,CHN,sunflower,0.8333333333333333,807222.0,0.0411898936476946,0.06653074446574388
country-crop system,CHN,sweet_potato,0.0,2316712.4,0.0,0.1909420217548831
country-crop system,CHN,wheat,114.57896825396826,23692918.0,5.663394619972234,1.952755838054245
country-crop system,CIV,banana_plantain,0.0,539719.6,0.0,0.04448335995643516
country-crop system,CIV,beans,0.0,45160.2,0.0,0.003722076115643388
country-crop system,CIV,cassava,0.0,1086657.6,0.0,0.0895616560343481
country-crop system,CIV,coffee_cocoa,0.0,5034662.4,0.0,0.4149538015634966
country-crop system,CIV,cotton,0.0,421806.0,0.0,0.03476499302560827
country-crop system,CIV,groundnut,0.0,155400.0,0.0,0.012807973134994585
country-crop system,CIV,maize,0.0,533526.0,0.0,0.04397288722536114
country-crop system,CIV,millet,0.0,76685.6,0.0,0.006320380338744794
country-crop system,CIV,oilpalm,0.0,378572.2,0.0,0.031201689621980676
country-crop system,CIV,rice,0.0,644597.0,0.0,0.05312729124130055
country-crop system,CIV,sorghum,0.0,97979.8,0.0,0.008075435303553041
country-crop system,CIV,soybean,0.0,391.0,0.0,3.2225981311344166e-05
country-crop system,CIV,sugarcane,1.0,26050.8,0.04942787237723352,0.0021470910331088605
country-crop system,CIV,sweet_potato,0.0,32017.0,0.0,0.002638821595000783
country-crop system,CIV,yam,0.0,1362099.2,0.0,0.11226338456111723
country-crop system,CMR,banana_plantain,0.0,549717.2,0.0,0.045307356045331044
country-crop system,CMR,beans,0.0,721000.8,0.0,0.059424445796072096
country-crop system,CMR,cassava,0.0,422333.4,0.0,0.034808461011653295
country-crop system,CMR,coffee_cocoa,0.0,693649.8,0.0,0.05717019307267933
country-crop system,CMR,cotton,0.0,235400.0,0.0,0.019401524298440963
country-crop system,CMR,groundnut,0.0,526198.4,0.0,0.04336895090654527
country-crop system,CMR,maize,2.0,1223842.8,0.09885574475446704,0.10086837647269338
country-crop system,CMR,millet,0.0,72000.0,0.0,0.005934196047101738
country-crop system,CMR,oilpalm,0.0,227170.2,0.0,0.018723229206379324
country-crop system,CMR,potato,0.0,31503.0,0.0,0.0025964580287756397
country-crop system,CMR,pulses,0.0,281.2,0.0,2.3176332339514012e-05
country-crop system,CMR,rice,0.0,141473.0,0.0,0.011660118296828115
country-crop system,CMR,sorghum,0.0,735800.0,0.0,0.060644186825798044
country-crop system,CMR,soybean,0.0,53818.2,0.0,0.004435663190307372
country-crop system,CMR,sugarcane,0.0,22743.6,0.0,0.0018745136280119874
country-crop system,CMR,sweet_potato,0.0,77084.4,0.0,0.006353249191294572
country-crop system,CMR,wheat,0.0,461.4,0.0,3.8028306335176974e-05
country-crop system,CMR,yam,0.0,70891.0,0.0,0.005842792944098463
country-crop system,COD,banana_plantain,0.0,1297774.2,0.0,0.10696175732875862
country-crop system,COD,barley,0.0,1476.6,0.0,0.00012170047059931149
country-crop system,COD,beans,0.0,660843.2,0.0,0.05446629312769532
country-crop system,COD,cassava,0.0,5106544.6,0.0,0.42087828860651005
country-crop system,COD,coffee_cocoa,0.0,186199.6,0.0,0.015346457365165623
country-crop system,COD,cotton,0.0,70799.4,0.0,0.005835243328016316
country-crop system,COD,groundnut,0.0,508600.0,0.0,0.041918501521610335
country-crop system,COD,maize,0.0,2867451.6,0.0,0.23633361041632717
country-crop system,COD,millet,0.0,59874.8,0.0,0.004934844465013988
country-crop system,COD,oilpalm,0.0,296409.6,0.0,0.024429898286708433
country-crop system,COD,potato,0.0,22726.6,0.0,0.0018731124983897552
country-crop system,COD,pulses,0.0,3575.8,0.0,0.0002947152531281444
country-crop system,COD,rice,0.0,1439051.6,0.0,0.11860575439299212
country-crop system,COD,sorghum,0.0,12157.4,0.0,0.0010020054864310372
country-crop system,COD,soybean,0.0,48400.0,0.0,0.003989098453885058
country-crop system,COD,sugarcane,0.0,61450.4,0.0,0.005064704455178065
country-crop system,COD,sweet_potato,0.0,110748.6,0.0,0.009127832004750716
country-crop system,COD,wheat,0.0,8365.0,0.0,0.0006894381935278617
country-crop system,COD,yam,0.0,25123.4,0.0,0.0020706552912466087
country-crop system,COG,banana_plantain,0.0,24158.6,0.0,0.0019911370642154455
country-crop system,COG,beans,0.0,5301.6,0.0,0.00043695463560159136
country-crop system,COG,cassava,0.0,153146.2,0.0,0.012622216314842394
country-crop system,COG,coffee_cocoa,0.0,46413.8,0.0,0.003825397062374593
country-crop system,COG,groundnut,0.0,49681.4,0.0,0.00409471065964556
country-crop system,COG,maize,0.0,13262.4,0.0,0.0010930789118761403
country-crop system,COG,millet,0.0,15521.8,0.0,0.0012792972806097746
country-crop system,COG,oilpalm,0.0,12134.0,0.0,0.001000076872715729
country-crop system,COG,potato,0.0,824.0,0.0,6.791357698349767e-05
country-crop system,COG,pulses,0.0,9432.4,0.0,0.000777412649926145
country-crop system,COG,rice,0.0,1886.8,0.0,0.00015550890418988277
country-crop system,COG,sugarcane,0.0,18158.0,0.0,0.0014965712753232411
country-crop system,COG,sweet_potato,0.0,1315.0,0.0,0.0001083814972491498
country-crop system,COG,yam,0.0,3347.8,0.0,0.0002759236323123222
country-crop system,COK,banana_plantain,0.0,3.4,0.0,2.8022592444647096e-07
country-crop system,COK,coffee_cocoa,0.0,1.0,0.0,8.24193895430797e-08
country-crop system,COK,sweet_potato,0.0,11.0,0.0,9.066132849738767e-07
country-crop system,COL,banana_plantain,1.0,360681.6,0.04942787237723352,0.029727157291421256
country-crop system,COL,barley,0.0,3189.6,0.0,0.00026288488488660704
country-crop system,COL,beans,0.0,82941.0,0.0,0.006835946588092574
country-crop system,COL,cassava,0.0,98441.8,0.0,0.008113513061521943
country-crop system,COL,chickpea,0.0,97.6,0.0,8.044132419404578e-06
country-crop system,COL,coffee_cocoa,4.25,1010889.8,0.21006845760324247,0.08331692021132593
country-crop system,COL,cotton,0.3333333333333333,12174.4,0.016475957459077838,0.0010034066160532695
country-crop system,COL,groundnut,0.0,2029.4,0.0,0.00016726190913872595
country-crop system,COL,lentil,0.0,4518.2,0.0,0.0003723872858335427
country-crop system,COL,maize,4.833333333333333,392664.6,0.23890138315662868,0.032363176627177574
country-crop system,COL,oilpalm,0.0,487820.2,0.0,0.040205843090783046
country-crop system,COL,potato,0.0,125381.2,0.0,0.010333841964178785
country-crop system,COL,pulses,0.0,30829.6,0.0,0.00254095681185733
country-crop system,COL,rice,0.3333333333333333,613100.0,0.016475957459077838,0.050531327728862166
country-crop system,COL,sorghum,0.0,1740.6,0.0,0.00014345918943868452
country-crop system,COL,soybean,0.0,44933.6,0.0,0.003703399881972926
country-crop system,COL,sugarbeet,0.0,1180.0,0.0,9.725487966083404e-05
country-crop system,COL,sugarcane,0.0,457415.6,0.0,0.03769991451948153
country-crop system,COL,wheat,0.0,3167.8,0.0,0.0002610881421945679
country-crop system,COL,yam,0.0,32969.0,0.0,0.0027172848538457948
country-crop system,COM,banana_plantain,0.0,13956.4,0.0,0.0011502779682190376
country-crop system,COM,cassava,0.0,9587.2,0.0,0.0007901711714274138
country-crop system,COM,coffee_cocoa,0.0,1110.6,0.0,9.153497402654431e-05
country-crop system,COM,groundnut,0.0,5208.6,0.0,0.00042928963237408497
country-crop system,COM,maize,0.0,10229.0,0.0,0.0008430679356361623
country-crop system,COM,potato,0.0,216.4,0.0,1.7835555897122447e-05
country-crop system,COM,rice,0.0,17.6,0.0,1.4505812559582029e-06
country-crop system,COM,sweet_potato,0.0,2554.8,0.0,0.00021056505640466004
country-crop system,COM,yam,0.0,5320.6,0.0,0.0004385206040029099
country-crop system,CPV,banana_plantain,0.0,268.2,0.0,2.2104880275453977e-05
country-crop system,CPV,cassava,0.0,265.8,0.0,2.1907073740550584e-05
country-crop system,CPV,coffee_cocoa,0.0,197.2,0.0,1.6253103617895316e-05
country-crop system,CPV,maize,0.0,26756.2,0.0,0.002205229670492549
country-crop system,CPV,potato,0.0,204.4,0.0,1.684652322260549e-05
country-crop system,CPV,sugarcane,0.0,3132.0,0.0,0.00025813752804892563
country-crop system,CPV,sweet_potato,0.0,209.0,0.0,1.722565241450366e-05
country-crop system,CRI,banana_plantain,0.0,56346.2,0.0,0.004644019407072278
country-crop system,CRI,beans,0.0,13803.6,0.0,0.001137684285496855
country-crop system,CRI,cassava,0.0,9083.2,0.0,0.0007486317990977017
country-crop system,CRI,coffee_cocoa,0.0,97166.4,0.0,0.008008395372098699
country-crop system,CRI,cotton,0.0,882.2,0.0,7.271038545490492e-05
country-crop system,CRI,groundnut,0.0,206.4,0.0,1.701136200169165e-05
country-crop system,CRI,maize,0.0,6085.0,0.0,0.0005015219853696399
country-crop system,CRI,oilpalm,1.0,74635.2,0.04942787237723352,0.006151387622425662
country-crop system,CRI,potato,0.0,2984.2,0.0,0.00024595594227445845
country-crop system,CRI,rice,0.0,33995.2,0.0,0.002801863631394903
country-crop system,CRI,sugarcane,0.0,59093.8,0.0,0.004870474921780843
country-crop system,CRI,sweet_potato,0.0,401.2,0.0,3.306665908468358e-05
country-crop system,CRI,yam,0.0,1177.6,0.0,9.705707312593065e-05
country-crop system,CUB,banana_plantain,0.0,98671.0,0.0,0.008132403585605217
country-crop system,CUB,beans,0.0,91792.2,0.0,0.007565457088816281
country-crop system,CUB,cassava,0.0,124789.6,0.0,0.010285082653325098
country-crop system,CUB,chickpea,0.0,133.33333333333334,0.0,1.0989251939077295e-05
country-crop system,CUB,coffee_cocoa,0.0,26051.8,0.0,0.002147173452498404
country-crop system,CUB,groundnut,0.0,448.2,0.0,3.694037039320832e-05
country-crop system,CUB,maize,0.0,124544.0,0.0,0.010264840451253318
country-crop system,CUB,potato,0.0,5704.6,0.0,0.00047016964958745245
country-crop system,CUB,rice,1.0,88990.8,0.04942787237723352,0.007334567410950297
country-crop system,CUB,sorghum,0.0,2281.6,0.0,0.00018804807918149064
country-crop system,CUB,soybean,0.0,266.6666666666667,0.0,2.197850387815459e-05
country-crop system,CUB,sugarcane,0.0,332380.0,0.0,0.027394556696328832
country-crop system,CUB,sweet_potato,0.0,40087.2,0.0,0.003303962552491344
country-crop system,CUB,yam,0.0,6352.2,0.0,0.0005235444462555509
country-crop system,CYP,banana_plantain,0.0,216.0,0.0,1.7802588141305216e-05
country-crop system,CYP,barley,0.0,12082.0,0.0,0.000995791064459489
country-crop system,CYP,oat_rye,0.0,976.0,0.0,8.044132419404579e-05
country-crop system,CYP,potato,1.0,4000.0,0.04942787237723352,0.0003296775581723188
country-crop system,CYP,pulses,0.0,106.0,0.0,8.736455291566449e-06
country-crop system,CYP,wheat,2.0,11878.0,0.09885574475446704,0.0009789775089927007
country-crop system,CZE,barley,4.527777777777778,327490.0,0.223798422152474,0.026991525881463172
country-crop system,CZE,maize,1.952020202020202,85360.0,0.09648420542323614,0.007035319091397283
country-crop system,CZE,oat_rye,0.25,114640.0,0.01235696809430838,0.009448558817218657
country-crop system,CZE,potato,0.0,22832.0,0.0,0.0018817995020475957
country-crop system,CZE,pulses,0.0,34916.0,0.0,0.002877755405286171
country-crop system,CZE,rapeseed_canola,1.5,369214.0,0.07414180856585027,0.03043039249075863
country-crop system,CZE,soybean,0.0,17968.0,0.0,0.0014809115913100562
country-crop system,CZE,sugarbeet,0.0,60624.0,0.0,0.004996593071659664
country-crop system,CZE,sunflower,0.0,16754.0,0.0,0.0013808544524047573
country-crop system,CZE,wheat,5.527777777777778,819386.0,0.2732262945297075,0.0675332939201459
country-crop system,DEU,barley,6.427777777777778,1632040.0,0.3177113796692177,0.1345117405098878
country-crop system,DEU,maize,5.597222222222222,426720.0,0.2766587856670154,0.03517000190582297
country-crop system,DEU,oat_rye,1.5833333333333333,1097180.0,0.07826079793061973,0.09042890581887619
country-crop system,DEU,potato,0.27499999999999997,264400.0,0.013592664903739216,0.021791686595190273
country-crop system,DEU,pulses,0.25,144880.0,0.01235696809430838,0.011940921157001388
country-crop system,DEU,rapeseed_canola,2.8055555555555554,1026380.0,0.13867264194723847,0.08459361303922615
country-crop system,DEU,soybean,0.4722222222222222,34500.0,0.023340939733693607,0.0028434689392362496
country-crop system,DEU,sugarbeet,1.2333333333333334,399120.0,0.06096104259858801,0.03289522675443397
country-crop system,DEU,sunflower,0.06666666666666667,38820.0,0.003295191491815568,0.003199520702062354
country-crop system,DEU,wheat,17.719444444444445,2981960.0,0.8758344385954796,0.24577132284188194
country-crop system,DJI,beans,0.0,38942.8,0.0,0.0032096418030982446
country-crop system,DJI,maize,0.0,8.0,0.0,6.593551163446376e-07
country-crop system,DJI,sugarcane,0.0,1.0,0.0,8.24193895430797e-08
country-crop system,DMA,banana_plantain,0.0,1512.8,0.0,0.00012468405250077097
country-crop system,DMA,beans,0.0,80.6,0.0,6.6430027971722235e-06
country-crop system,DMA,cassava,0.0,7.8,0.0,6.428712384360216e-07
country-crop system,DMA,coffee_cocoa,0.0,11062.8,0.0,0.0009117892226371821
country-crop system,DMA,maize,0.0,117.4,0.0,9.676036332357557e-06
country-crop system,DMA,potato,0.0,10.0,0.0,8.24193895430797e-07
country-crop system,DMA,sugarcane,0.0,250.4,0.0,2.0637815141587156e-05
country-crop system,DMA,sweet_potato,0.0,395.0,0.0,3.2555658869516484e-05
country-crop system,DMA,yam,0.0,937.6,0.0,7.727641963559153e-05
country-crop system,DNK,barley,0.0,653560.0,0.0,0.05386601622977517
country-crop system,DNK,maize,0.0,6540.0,0.0,0.0005390228076117413
country-crop system,DNK,oat_rye,0.0,188490.0,0.0,0.015535230734975094
country-crop system,DNK,potato,0.0,57380.0,0.0,0.004729224571981913
country-crop system,DNK,pulses,0.25,30420.0,0.01235696809430838,0.0025071978299004843
country-crop system,DNK,rapeseed_canola,1.3333333333333333,162860.0,0.06590382983631135,0.01342282178098596
country-crop system,DNK,sugarbeet,0.0,32280.0,0.0,0.002660497894450613
country-crop system,DNK,wheat,5.0,507360.0,0.24713936188616759,0.041816301478576914
country-crop system,DOM,banana_plantain,0.0,83318.6,0.0,0.006867068149584041
country-crop system,DOM,beans,0.0,37907.6,0.0,0.003124321251043248
country-crop system,DOM,cassava,0.0,24889.4,0.0,0.002051369154093528
country-crop system,DOM,chickpea,0.0,3.0,0.0,2.472581686292391e-07
country-crop system,DOM,coffee_cocoa,0.0,220811.8,0.0,0.018199173759908607
country-crop system,DOM,groundnut,0.0,4455.4,0.0,0.00036721134817023726
country-crop system,DOM,maize,0.0,29678.0,0.0,0.0024460426428595194
country-crop system,DOM,oilpalm,0.0,21000.0,0.0,0.0017308071804046736
country-crop system,DOM,potato,0.0,3387.8,0.0,0.0002792204078940454
country-crop system,DOM,pulses,0.0,10014.2,0.0,0.0008253642507623088
country-crop system,DOM,rice,0.0,188708.0,0.0,0.015553198161895484
country-crop system,DOM,sorghum,0.0,357.6,0.0,2.94731737006053e-05
country-crop system,DOM,sugarcane,0.0,120932.6,0.0,0.00996719106785744
country-crop system,DOM,sweet_potato,0.0,6917.6,0.0,0.0005701443691032081
